_id,code,description,name,_ColourGroup,_GraphicalAppearance,_GarmentGroup,_PerceivedColourValue,_PerceivedColourMaster,_Department,_Index,_ProductType
5002,0484398001,Sports tights in fast-drying functional fabric with wide ribbing to hold in and shape the waist. Concealed mesh key pocket in the waistband.,SUPREME tights,450,0,404,422,430,165,391,504
5004,0243613004,"High-waisted leggings in sturdy, ribbed jersey with an elasticated waist.",Minna highwaist leggings (1),450,0,401,422,430,53,393,504
5009,0569997022,Round-necked T-shirt in soft cotton jersey.,R-NECK BASIC FIT FANCY,458,20,401,422,434,153,389,524
5014,0505224005,"Long cardigan in a soft knit with dropped shoulders, ribbed bands, patch front pockets and a ribbed hem. No fasteners.",Canada Cardigan,460,0,410,425,435,54,393,534
5028,0553611001,Court shoes with pointed toes and covered heels. Imitation leather linings and insoles and thermoplastic polyurethane (TPU) soles. Heel 8 cm.,rhea,450,0,408,422,430,210,390,581
5030,0243937024,Fine-knit socks in a soft cotton blend.,Straight Edge 5p Socks,454,3,403,424,432,44,387,503
5053,0553611010,Court shoes with pointed toes and covered heels. Imitation leather linings and insoles and thermoplastic polyurethane (TPU) soles. Heel 8 cm.,Rhea pump,483,0,408,424,439,210,390,581
5058,0244267004,Purl-knit jumper in a cotton blend with a slightly wider neckline and 3/4-length sleeves.,Silver lake,451,0,410,423,431,73,386,505
5129,0570002002,Round-necked T-shirt in soft jersey.,ROY SLIM RN T-SHIRT,451,0,401,423,431,153,389,524
5137,0570002007,Round-necked T-shirt in soft jersey.,R-NECK SS SLIM FIT,472,3,401,425,444,153,389,524
5208,0417773007,"Short coat in marled bouclé yarn with a small stand-up collar, dropped shoulders, concealed zip and press-studs down the front and flap welt pockets. Lined.",Star Wool Coat,450,13,407,422,430,105,393,547
5223,0570002038,Round-necked T-shirt in soft jersey.,R-NECK SS SLIM FIT,461,20,401,422,437,66,389,524
5234,0417951005,"Semi shiny tights that shape the tummy, thighs and calves while also encouraging blood circulation in the legs. Elasticated waist. 20 denier.",Support 20 den 1p tights,450,0,403,422,430,32,387,502
5245,0570002048,Round-necked T-shirt in soft jersey.,R-NECK SS SLIM FIT,450,20,401,422,433,153,389,524
5282,0485176004,"Wide trousers in a cool viscose weave with an elasticated waist, side pockets and tapered legs.",Tikki Pull-on TRS,450,0,412,422,430,103,393,507
5289,0570002058,Round-necked T-shirt in soft jersey.,R-NECK SS SLIM FIT,467,1,401,422,435,153,389,524
5292,0485176008,"Wide trousers in a cool viscose weave with an elasticated waist, side pockets and tapered legs.",Tikki Pull-on TRS,454,0,412,425,432,103,393,507
5374,0253448001,"Push-up bra in microfibre with underwired, moulded, padded cups for a larger bust and fuller cleavage, adjustable shoulder straps and a hook-and-eye fastening at the back.",OP Push Melbourne^,450,0,402,422,430,31,387,501
5387,0253448003,"Push-up bra in microfibre with underwired, moulded, padded cups for a larger bust and fuller cleavage, adjustable shoulder straps and a hook-and-eye fastening at the back.",OP Push Melbourne^,453,0,402,424,432,31,387,501
5457,0506098007,"Push-up bras in microfibre with mesh details. Underwired, padded cups for a larger bust and fuller cleavage, adjustable shoulder straps and a hook-and-eye fastening at the back.",Liza Push Melbourne 2pk,453,0,402,424,432,34,387,501
5569,0506166049,Short-sleeved jersey top.,Maja  SS,458,2,404,422,434,92,386,524
5575,0506166050,Short-sleeved jersey top.,Maja  SS,454,2,404,425,432,92,386,524
5588,0506166054,Short-sleeved jersey top.,HM+ Maja  SS tee,452,2,404,424,431,92,386,524
5593,0506166058,Short-sleeved jersey top.,HM+ Maja  SS tee,450,2,404,422,447,92,386,524
5637,0579148005,"Slightly longer hooded jumper in fine-knit slub cotton with ribbing around the hood, cuffs and hem.",Lee spring hood,458,1,410,422,434,238,394,505
5701,0541518004,"Lace push-up bras with underwired, moulded, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps and a narrow fastening at the back with two pairs of hooks and eyes.",Rae Push (Melbourne) 2p,450,0,402,422,430,34,387,501
5724,0562613010,"Briefs in jersey made from a cotton blend with a wide elastic waistband. Mid waist, lined gusset and cutaway coverage at the back.",Jax Hipster (Poppy) 3p,450,0,402,422,430,34,387,521
5806,0579302001,"Non-wired push-up bralette in lace with moulded, padded cups for a larger bust and fuller cleavage. Narrow, adjustable shoulder straps, a wide lace trim at the hem and no fasteners.",Clarence Push Wireless Farg,450,0,402,422,430,77,387,501
5810,0579302004,"Non-wired push-up bralette in lace with moulded, padded cups for a larger bust and fuller cleavage. Narrow, adjustable shoulder straps, a wide lace trim at the hem and no fasteners.",Clarence Push Wireless Farg,451,0,402,423,431,77,387,501
5836,0541519001,"Thong briefs in lace with a low waist, lined gusset, narrow sides and string back.",Rae Lace Thong (Magnolia 3p,450,0,402,422,430,34,387,521
5871,0541519018,"Thong briefs in lace with a low waist, lined gusset, narrow sides and string back.",Rae Lace Thong (Magnolia 3p,456,0,402,424,434,34,387,521
5986,0425217001,Sarong in an airy weave. Size 140x150 cm.,Leila sarong (1),450,0,405,422,430,108,390,546
6007,0554141003,"Long-sleeved top in sweatshirt fabric made from an organic cotton blend with ribbing around the neckline, cuffs and hem. Soft brushed inside.",BENNY basic crewneck BB,450,0,401,422,430,80,394,505
6076,0266875006,"Lightweight, unlined liner socks in fast-drying functional fabric with reinforcement at the toes and heels.",Sportsneaker 3p socks,451,0,403,423,431,45,387,503
6116,0268305007,Sunglasses with plastic frames and tinted lenses. UV-protective.,Kattis cat sunglasses,454,0,405,425,438,62,390,533
6118,0554450001,5-pocket jeans in superstretch washed denim with a regular waist and super-skinny legs.,Julia RW Skinny Denim TRS,450,0,412,422,430,103,393,507
6132,0554450004,5-pocket jeans in superstretch washed denim with a regular waist and super-skinny legs.,Julia RW Skinny Denim TRS,456,0,412,423,434,103,393,507
6137,0554450005,5-pocket jeans in superstretch washed denim with a regular waist and super-skinny legs.,Julia RW Denim TRS,458,0,412,425,434,103,393,507
6152,0426019007,"Dungarees in washed denim with hard-worn details. Adjustable straps, a chest pocket, front and back pockets, buttons at the sides and tapered legs.",Dungaree Alicia,456,7,406,424,434,98,393,569
6155,0426199002,,Ellen Shortie Daisy Low 3p,450,0,402,422,430,34,387,521
6186,0562637001,"Blouse in airy crêpe with frills, a stand-up collar and opening with a button at the back of the neck. Long, wide sleeves with pleats at the top and buttoned cuffs.",Sandy,476,0,418,426,437,227,386,562
6190,0554450019,5-pocket jeans in superstretch washed denim with a regular waist and super-skinny legs.,Julia Denim RW TRS,458,0,412,425,434,103,393,507
6196,0554450025,5-pocket jeans in superstretch washed denim with a regular waist and super-skinny legs.,Julia RW Skinny Denim TRS,458,0,412,422,434,103,393,507
6201,0270381001,"Sunglasses with plastic and metal frames and tinted, UV-protective lenses.",Clubba sunglasses,468,0,405,422,441,62,390,533
6202,0554450026,5-pocket jeans in superstretch washed denim with a regular waist and super-skinny legs.,Julia RW Skinny Denim TRS,456,0,412,423,434,103,393,507
6206,0554450027,5-pocket jeans in superstretch washed denim with a regular waist and super-skinny legs.,Julia RW Skinny Denim TRS,459,0,412,422,433,103,393,507
6213,0554450028,5-pocket jeans in superstretch washed denim with a regular waist and super-skinny legs.,Julia RW Skinny Denim TRS,457,0,412,424,433,103,393,507
6222,0554450035,5-pocket jeans in superstretch washed denim with a regular waist and super-skinny legs.,Julia RW Skinny Denim TRS,458,0,412,422,434,103,393,507
6230,0554450036,5-pocket jeans in superstretch washed denim with a regular waist and super-skinny legs.,Julia RW Skinny Denim TRS,458,0,412,425,434,103,393,507
6241,0579302012,"Non-wired push-up bralette in lace with moulded, padded cups for a larger bust and fuller cleavage. Narrow, adjustable shoulder straps, a wide lace trim at the hem and no fasteners.",Clarence Push Wireless Farg,466,0,402,424,435,77,387,501
6290,0570033002,Vest top in cotton jersey.,ERIK REG TANK TOP,451,0,401,423,431,153,389,500
6333,0554477020,"Ankle-length trousers in an airy viscose weave with a regular, elasticated waist, side pockets and slightly wider, tapered legs.",Victoria RW Pull- On TRS,458,0,412,422,434,103,393,507
6378,0554477031,"Ankle-length trousers in an airy viscose weave with a regular, elasticated waist, side pockets and slightly wider, tapered legs.",Victoria Pull- On TRS,458,1,412,422,434,103,393,507
6391,0554477034,"Ankle-length trousers in an airy viscose weave with a regular, elasticated waist, side pockets and slightly wider, tapered legs.",Victoria Pull- On TRS,450,2,412,422,430,103,393,507
6398,0554477035,"Ankle-length trousers in an airy viscose weave with a regular, elasticated waist, side pockets and slightly wider, tapered legs.",Victoria RW Pull- On TRS,450,1,412,422,430,103,393,507
6412,0554479001,High-waisted shorts in superstretch twill with back pockets and sewn-in turn-ups at the hems.,Ozzy Denim Shorts,450,0,414,422,430,97,393,528
6417,0278811006,"Shaping bikers in microfibre with a high waist, lined gusset, longer legs and laser-cut edges. Light shaping effect on the waist, bum and hips.",Hilly Biker 2pk HW LS,450,0,402,422,430,87,387,521
6424,0278811007,"Shaping bikers in microfibre with a high waist, lined gusset, longer legs and laser-cut edges. Light shaping effect on the waist, bum and hips.",Hilly Biker 2pk LT,453,0,402,424,432,87,387,521
6440,0429313006,"Super push-up lace bra with underwired, thickly padded cups to maximise the bust and create a fuller cleavage. Narrow, adjustable shoulder straps and a narrow fastening at the back with two pairs of hooks and eyes.",Charlotte SP Andes,461,0,402,427,437,77,387,501
6443,0554479005,High-waisted shorts in superstretch twill with back pockets and sewn-in turn-ups at the hems.,Ozzy Denim Shorts,456,0,414,423,434,97,393,528
6447,0429313008,"Super push-up lace bra with underwired, thickly padded cups to maximise the bust and create a fuller cleavage. Narrow, adjustable shoulder straps and a narrow fastening at the back with two pairs of hooks and eyes.",Charlotte SP Andes,451,0,402,423,431,77,387,501
6452,0562779001,"Bra in jersey and lace with underwired, moulded, lightly padded cups that shape the bust and provide good support. Narrow adjustable shoulder straps and hook-and-eye fasteners at the back.",Clementine padded wire,450,0,402,422,430,77,387,501
6453,0429313013,"Super push-up lace bra with underwired, thickly padded cups to maximise the bust and create a fuller cleavage. Narrow, adjustable shoulder straps and a narrow fastening at the back with two pairs of hooks and eyes.",Charlotte SP Andes,461,0,402,422,437,77,387,501
6499,0429313025,"Super push-up lace bra with underwired, thickly padded cups to maximise the bust and create a fuller cleavage. Narrow, adjustable shoulder straps and a narrow fastening at the back with two pairs of hooks and eyes.",Charlotte SP Andes,476,0,402,427,437,77,387,501
6524,0429322004,"Negligee in lace and mesh with an integral super push-up bra with underwired, thickly padded cups to maximise the bust and create a fuller cleavage. Narrow, adjustable shoulder straps and a hook-and-eye fastening at the back.",Charlotte SP N-Slip Andes,461,0,402,427,437,77,387,551
6667,0432566001,Fishnet tights with an elasticated waist.,Net Tight,450,0,403,422,430,32,387,502
6704,0579541001,"Cardigan in a soft, fine-knit viscose blend with buttons down the front and ribbing around the neckline, cuffs and hem.",Calista cardigan.,450,0,410,422,430,257,386,534
6708,0579541004,"Cardigan in a soft, fine-knit viscose blend with buttons down the front and ribbing around the neckline, cuffs and hem.",Calista (1),458,0,410,422,434,257,386,534
6716,0563027004,"Short, hooded jumper in a soft knit containing some wool with a drawstring at the top, wide raglan sleeves and ribbing at the cuffs and hem.",Iago cropped hoodie,458,0,410,422,434,199,386,505
6727,0579541011,"Cardigan in a soft, fine-knit viscose blend with buttons down the front and ribbing around the neckline, cuffs and hem.",Calista (1),456,3,410,424,434,257,386,534
6772,0579541027,"Cardigan in a soft, fine-knit viscose blend with buttons down the front and ribbing around the neckline, cuffs and hem.",Calista,466,3,410,423,435,186,386,534
6795,0579541036,"Cardigan in a soft, fine-knit viscose blend with buttons down the front and ribbing around the neckline, cuffs and hem.",Calista (1),472,0,410,422,444,257,386,534
6907,0579541038,"Cardigan in a soft, fine-knit viscose blend with buttons down the front and ribbing around the neckline, cuffs and hem.",Calista (1),451,0,410,423,431,257,386,534
6938,0522918035,"Short dress in a viscose weave with an opening and covered button at the back of the neck, elasticated seam at the waist and 3/4-length sleeves with a slit at the cuffs. Unlined.",Lily dress W,461,2,415,422,437,110,393,525
6973,0579541052,"Cardigan in a soft, fine-knit viscose blend with buttons down the front and ribbing around the neckline, cuffs and hem.",Calista (1),460,0,410,424,435,257,386,534
